platform,course name,instructor,subject,image,description,link,rating
udemy,Deep Learning: Convolutional Neural Networks in Python,Lazy Programmer Inc,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNLjYAMkZEQWKpSLugdqUUzI8p-l8KGBeEnA&usqp=CAU,This course will teach you the fundamentals of convolution and why it's useful for deep learning and even NLP (natural language processing).,https://www.udemy.com/course/deep-learning-convolutional-neural-networks-theano-tensorflow/,4.6
udemy,Deep Learning Prerequisites: Logistic Regression in Python,Lazy Programmer Inc.,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNLjYAMkZEQWKpSLugdqUUzI8p-l8KGBeEnA&usqp=CAU,"This course is a lead-in to deep learning and neural networks - it covers a popular and fundamental technique used in machine learning, data science and statistics: logistic regression. We cover the theory from the ground up: derivation of the solution, and applications to real-world problems. We show you how one might code their own logistic regression module in Python.",https://www.udemy.com/course/data-science-logistic-regression-in-python/,4.6
great learning,Multilayer Perceptron,great learning academy,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlIVOk-9FeWxZf-Z6l-8mPcteE_zXdbBdOcHd6j2_x_nY4et8WGX7xugLw8Lh9mVB8AcM&usqp=CAU,"The course starts by introducing you to neural networks, and you will learn their importance and understand their mechanism. ",https://www.mygreatlearning.com/academy/learn-for-free/courses/multilayer-perceptron,4.6
simplilearn ,Deep Learning for Beginners,Simplilearn Instructors,deep learning,https://tse3.mm.bing.net/th?id=OIP.W7aaH7-T6UhXY2Y3mQ2NzAHaEK&pid=Api&P=0,"This free course gives you an introduction to deep learning by covering all the concepts and techniques in the domain. In this course, you will learn about the deep learning fundamentals, TensorFlow and its installation, different Deep Learning frameworks, convolutional neural networks, recurrent neural networks in Python, and Deep Learning applications.",https://www.simplilearn.com/introduction-to-deep-learning-free-course-skillup,4.6
great learning,Deep Learning with Python,great learning academy,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlIVOk-9FeWxZf-Z6l-8mPcteE_zXdbBdOcHd6j2_x_nY4et8WGX7xugLw8Lh9mVB8AcM&usqp=CAU,This free course starts with explaining what the need for Deep Learning is. ,https://www.mygreatlearning.com/academy/learn-for-free/courses/deep-learning-with-python,4.5
great learning,Deepfakes Basics,great learning academy,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlIVOk-9FeWxZf-Z6l-8mPcteE_zXdbBdOcHd6j2_x_nY4et8WGX7xugLw8Lh9mVB8AcM&usqp=CAU,Learn the basics of deepfakes and how they are created. Our comprehensive guide on Deepfakes Basics covers everything you need to know about this rapidly evolving technology. Best for Beginners. Start now!,https://www.mygreatlearning.com/academy/learn-for-free/courses/deepfakes,4.5
simplilearn ,Introduction to Deep Learning with Keras,Simplilearn Instructors,deep learning,https://tse3.mm.bing.net/th?id=OIP.W7aaH7-T6UhXY2Y3mQ2NzAHaEK&pid=Api&P=1,"The Introduction to Deep Learning with Keras course helps enhance your understanding of Keras and its working principles and models. By the end of this course, you will become proficient with data pre-processing and how to deploy Keras while evaluating and optimizing neural networks.",https://www.simplilearn.com/learn-keras-for-beginners-free-course-skillup,4.5
simplilearn ,Beginners guide for Deep Learning : What is Deep Learning?,Simplilearn Instructors,deep learning,https://tse3.mm.bing.net/th?id=OIP.W7aaH7-T6UhXY2Y3mQ2NzAHaEK&pid=Api&P=2,"This course Beginners guide for Deep Learning will cover the basics of Deep Learning which includes What is Deep Learning ? ,The need for Deep Learning, What is Neural Network, Applications of Deep Learning. By the end of this Course you will have a clear understanding on Deep learning for a great career in Data science",https://www.simplilearn.com/free-deep-learning-program-skillup,4.5
simplilearn ,Introduction to Neural Network,Simplilearn Instructors,deep learning,https://tse3.mm.bing.net/th?id=OIP.W7aaH7-T6UhXY2Y3mQ2NzAHaEK&pid=Api&P=3,"This free course will help you learn neural networks from scratch. It will help you understand the basics of neural networks and their different types. Find out about data processing by neurons, backpropagation, gradient descent algorithms, convolution neural networks, and recurrent neural networks.",https://www.simplilearn.com/neural-network-training-from-scratch-free-course-skillup,4.5
simplilearn ,Neural Network 101 : Image Recognition using Machine Learning,Simplilearn Instructors,deep learning,https://tse3.mm.bing.net/th?id=OIP.W7aaH7-T6UhXY2Y3mQ2NzAHaEK&pid=Api&P=4,This Neural Network Image Recognition Course for Beginners is the course you need to take if you want to learn the basics of deep learning. In this Neural Network course you will learn the basics of deep learning and how to create AI tools using Neural Networks. The trainer also teaches you this with an example of creating an AI tool that can recognize cats and dog images.,https://www.simplilearn.com/free-image-recognition-course-skillup,4.5
great learning,Introduction to Deep Learning,great learning academy,deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlIVOk-9FeWxZf-Z6l-8mPcteE_zXdbBdOcHd6j2_x_nY4et8WGX7xugLw8Lh9mVB8AcM&usqp=CAU,Step into the in-demand field of Deep Learning with the help of this free Deep Learning course that familiarizes you with its fundamentals and the significant concepts with relevant hands-on examples.,https://www.mygreatlearning.com/academy/learn-for-free/courses/introduction-to-deep-learning,4.4
udemy,Deep Learning with Python and Keras,"Data Weekends, Jose Portilla, Francesco Mosconi ",deep learning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNLjYAMkZEQWKpSLugdqUUzI8p-l8KGBeEnA&usqp=CAU,This course is designed to provide a complete introduction to Deep Learning. It is aimed at beginners and intermediate programmers and data scientists who are familiar with Python and want to understand and apply Deep Learning techniques to a variety of problems.,https://www.udemy.com/course/deep-learning-with-python-and-keras/,4.2
coursera,Introduction to DevOps,John Rofrano,devops,https://tse1.mm.bing.net/th?id=OIP.NlUB3yy9eLeNN6ppmuS4GwHaE8&pid=Api&P=0,DevOps skills are in demand! DevOps skills are expected to be one of the fastest-growing skills in the workforce. This course can be a first step in obtaining those skills. ,https://www.coursera.org/learn/intro-to-devops,4.8
coursera,DevOps Culture and Mindset,Courtney Kissler,devops,https://tse1.mm.bing.net/th?id=OIP.NlUB3yy9eLeNN6ppmuS4GwHaE8&pid=Api&P=0,"This course gives you the basic foundational principles of DevOps with a particular focus on culture and the DevOps mindset. We’ll learn about how DevOps is grounded in lean principles, and how it can help improve collaboration between developers and operations team members. ",https://www.coursera.org/learn/devops-culture-and-mindset,4.8
coursera,"DevOps, Cloud, and Agile Foundations Specialization",John Rofrano,devops,https://tse1.mm.bing.net/th?id=OIP.NlUB3yy9eLeNN6ppmuS4GwHaE8&pid=Api&P=0,"This specialization will equip you with a foundational understanding of DevOps, Cloud Computing, Agile, and Scrum and their transformational impact on businesses and approaches to software engineering",https://www.coursera.org/specializations/devops-cloud-and-agile-foundations,4.8
coursera,DevOps on AWS Specialization,Morgan Wills,devops,https://tse1.mm.bing.net/th?id=OIP.NlUB3yy9eLeNN6ppmuS4GwHaE8&pid=Api&P=0,"DevOps on AWS specialization teaches you how to use the combination of DevOps philosophies, practices and tools to develop, deploy, and maintain applications in the AWS Cloud. Benefits of adopting DevOps include: rapid delivery, reliability, scalability, security and improved collaboration.",https://www.coursera.org/specializations/aws-devops,4.7
coursera,IBM DevOps and Software Engineering Professional Certificate,John Rofrano,devops,https://tse1.mm.bing.net/th?id=OIP.NlUB3yy9eLeNN6ppmuS4GwHaE8&pid=Api&P=0,"This certificate will equip you with the key concepts and technical know-how to build your skills and knowledge of DevOps practices, tools and technologies and prepare you for an entry-level role in Software Engineering. ",https://www.coursera.org/professional-certificates/devops-and-software-engineering,4.7
udemy,The Ultimate DevOps Bootcamp - 2023,Mumshad Mannambeth,devops,http://t3.gstatic.com/images?q=tbn:ANd9GcSLyV63neoiG4uWzHjC6sFItPySkp4cLdGTubZ3fqDh7g_DOQUR,"Are you looking to advance your career in the IT field further? The DevOps Bootcamp course provides an excellent starting point for anyone who wants working knowledge in this rapidly-growing area. Not only will it teach you about the core culture and practices, but it will also give insight into some of its most prominent tools.You'll learn powerful concepts such as Orchestration, Containerization, and Infrastructure-as-Code (IaC) while gaining expertise in popular programming languages and tools like Java, Python, Linux, and Docker. Kubernetes, Terraform, Ansible, and more!",https://www.udemy.com/course/the-complete-devops-bootcamp/,4.7
udemy,AWS Certified DevOps Engineer Professional 2023 - Hands On!,Stephane Maarek,devops,http://t3.gstatic.com/images?q=tbn:ANd9GcSLyV63neoiG4uWzHjC6sFItPySkp4cLdGTubZ3fqDh7g_DOQUR,Welcome to the BEST and MOST UPDATED online resource to learn the skills needed to pass the challenging certification: AWS Certified DevOps Engineer Professional (DOP-C01).,https://www.udemy.com/course/aws-certified-devops-engineer-professional-hands-on/,4.7
udemy,Devops Beginners to Advanced,Imran Teli,devops,http://t3.gstatic.com/images?q=tbn:ANd9GcSLyV63neoiG4uWzHjC6sFItPySkp4cLdGTubZ3fqDh7g_DOQUR,"Decoding DevOps course is for anybody who wants to get started with DevOps.As there are many tools & technologies in DevOps, it has become difficult for people to choose the right technologies.This course starts from very basics of command line, hands on demonstrations of many tools & technologies.Also most importantly it will show you how various technologies in DevOps work together by setting up your own projects.",https://www.udemy.com/course/decodingdevops/,4.6
great learning,DevOps Tutorial in Hindi,great learning academy,devops,https://www.devopsrob.com/wp-content/uploads/2019/06/devops-770x510.png,"In this DevOps tutorial, you will start with all the fundamentals of DevOps, like what it is, why it is used, its phases, etc",https://www.mygreatlearning.com/academy/learn-for-free/courses/docker-best-practices,4.6
udemy,"Learn DevOps: Docker, Kubernetes, Terraform and Azure DevOps",Ranga Karanam,devops,http://t3.gstatic.com/images?q=tbn:ANd9GcSLyV63neoiG4uWzHjC6sFItPySkp4cLdGTubZ3fqDh7g_DOQUR,"DevOps is all about People, Process, and Tools. In this course, you will understand the basics of DevOps and learn to do DevOps with Docker, Kubernetes, Ansible, Terraform, Azure DevOps, and Jenkins. You will learn to implement DevOps with Continuous Integration, Continuous Delivery, and Infrastructure as Code. You will play with 3 different clouds - AWS, Azure and Google Cloud.",https://www.udemy.com/course/devops-with-docker-kubernetes-and-azure-devops/,4.5
udemy,DevOps MasterClass : Terraform Jenkins Kubernetes Ansible,LevelUp360° DevOps | GCP | Terraform | Kubernetes | Ansible,devops,http://t3.gstatic.com/images?q=tbn:ANd9GcSLyV63neoiG4uWzHjC6sFItPySkp4cLdGTubZ3fqDh7g_DOQUR,"The DevOps training course focuses heavily on the use of Docker containers, GIT & GitHub, Jenkins Kubernetes & Docker Swarm a technology that is revolutionizing the way apps are deployed in the cloud today and is a critical skillset to master in the cloud age.",https://www.udemy.com/course/devops-training/,4.5
great learning,Introduction to DevOps,great learning academy,devops,https://www.devopsrob.com/wp-content/uploads/2019/06/devops-770x510.png,"Learn devops from basics in this free online training. DevOps course is taught hands-on from experts. Understand containerization, Docker, Jenkins, & continuous monitoring. Perfect for beginners. Start with free devops course now.",https://www.mygreatlearning.com/academy/learn-for-free/courses/introduction-to-devops1,4.5
great learning,Docker Orchestration,great learning academy,devops,https://www.devopsrob.com/wp-content/uploads/2019/06/devops-770x510.png,"Orchestration allows for easy management and maintenance of containers making software deployment easy. In this course, we will be studying what docker orchestration is in detail, understanding its benefits, its drawbacks, and how it is used with docker locally and on a cloud.",https://www.mygreatlearning.com/academy/learn-for-free/courses/docker-orchestration,4.5
